Datetime,Global_active_power_sum,Global_reactive_power_sum,Global_intensity_sum,Sub_metering_1_sum,Sub_metering_2_sum,Sub_metering_3_sum,Voltage_mean
2007-08-31,42.66073335309823,6.241866688554485,10910.800013422966,2400.0,1332.0,17476.0,239.98570139143203
2007-09-01,56.71620004375776,9.661533336838087,14588.399982750416,4994.0,1138.0,19466.0,239.35574279361302
2007-09-02,55.41560003484289,7.71993333424131,14449.600033283234,7226.0,3234.0,17612.0,240.04533338546753
2007-09-03,34.63073338617881,6.280733348305026,9016.400063991547,1242.0,5030.0,10646.0,239.62034726672704
2007-09-04,52.83146663034956,5.987533348922928,13697.199981331825,5856.0,7002.0,19642.0,239.65966675016614
2007-09-05,41.2190665970246,4.962133338550727,10649.200040102005,0.0,8288.0,13410.0,239.14815975824993
2007-09-06,30.049133299291135,5.734200010200341,7926.400012135506,0.0,7776.0,6922.0,239.34004849327934
2007-09-07,44.549866596609355,6.057933341960112,11540.800011694431,7264.0,1102.0,18776.0,239.03170153299968
2007-09-08,48.99173337742686,6.211000015834967,12648.800028204918,6678.0,3602.0,18328.0,239.73044441011217
2007-09-09,55.98339994798104,6.9717333397517605,14555.600041031837,4368.0,8876.0,18466.0,238.92214585410224
2007-09-10,37.24586666176717,5.916600007067124,9687.59998935461,1870.0,1190.0,11226.0,239.38865965737236
2007-09-11,32.78573345070084,5.058800004422665,8501.999994337559,1886.0,1100.0,11584.0,240.07199301189846
2007-09-12,42.925466707597174,5.7264666683971885,11116.799995303154,0.0,6434.0,15510.0,240.01505535973442
2007-09-13,38.21273329257965,5.531933343783021,9977.600001573563,2350.0,5046.0,7706.0,239.3098335478041
2007-09-14,37.848999949047965,6.104200006648898,9920.799980521202,1802.0,1352.0,11608.0,239.30189587275189
2007-09-15,36.51039997885625,6.148866678774357,9441.200023531914,0.0,2898.0,12928.0,240.00197213490804
2007-09-16,55.07413327048222,6.411733340720335,14302.800018191338,6236.0,6128.0,18620.0,239.56046528286404
2007-09-17,48.706200095266105,6.743800014381607,12710.79998600483,13302.0,1852.0,12558.0,239.21479853524102
2007-09-18,38.91733338162303,4.904400002708038,10116.80005455017,3776.0,4058.0,10850.0,238.2606736924913
2007-09-19,43.28946664482355,5.059800007815162,11184.00001502037,0.0,5486.0,15874.0,240.30520842870075
2007-09-20,41.851066658397514,4.430266675849755,10716.400051295757,2112.0,978.0,19992.0,239.714986038208
2007-09-21,41.29266672780116,5.094466671223442,10749.999998807907,6260.0,5490.0,12632.0,239.3814653184679
2007-09-22,39.20573333799839,6.114400003726284,10123.599977612495,1888.0,2622.0,15376.0,239.48303479088676
2007-09-23,47.265666689972086,8.099133353928725,12326.400025010109,5662.0,3858.0,14764.0,239.500430393219
2007-09-24,45.15099998861551,6.587466676657399,11746.800014197826,1858.0,7870.0,15910.0,238.60060415267944
2007-09-25,58.81140003775557,4.3359333400925,14994.39999616146,1832.0,4506.0,19640.0,238.09961131413777
2007-09-26,60.74213330248992,5.620933359364669,15464.400028824806,2116.0,18830.0,11322.0,239.42456873865885
2007-09-27,46.41999994566043,5.0236666905383265,11744.000037670135,2132.0,1286.0,14648.0,239.56705559624567
2007-09-28,56.01660007735094,7.423933355882764,14383.200011253357,1992.0,7444.0,19904.0,239.4624306678772
2007-09-29,76.55073326925437,6.070733348031839,19564.400007367134,8170.0,14914.0,16380.0,239.14011127683852
2007-09-30,50.54299994111061,5.452933341513077,12823.199967741966,2810.0,1164.0,20450.0,240.06478468577066
2007-10-01,57.36406673789024,4.891133350630601,14612.40001797676,3014.0,13244.0,11920.0,239.2399167696635
2007-10-02,73.29546663115421,5.394266670197249,18645.20004093647,1016.0,16044.0,25630.0,238.49379171795314
2007-10-03,42.68179999142885,5.257933353632689,10944.000010490417,1958.0,10048.0,7384.0,239.26106929779053
2007-10-04,50.61526670604944,4.614933340499799,12829.199996590614,4800.0,888.0,19420.0,239.20507663091024
2007-10-05,46.46973331570625,5.021200013284882,11778.400027751923,0.0,702.0,18850.0,238.82711121241252
2007-10-06,58.54133337686459,6.20640001979967,14882.8000010252,9680.0,694.0,19332.0,238.38071507347954
2007-10-07,70.20379998584589,5.105933351069689,17878.79996752739,4996.0,16510.0,21772.0,238.82627795537311
2007-10-08,36.508066767454146,4.063200009365876,9305.600011110306,0.0,840.0,10164.0,239.09654862085978
2007-10-09,56.26193334410588,5.326733343924086,14349.199938297272,4068.0,4294.0,18580.0,238.8791457388136
2007-10-10,38.89906665682793,4.4250666781018175,10047.199965596199,3726.0,4234.0,6690.0,239.42115964889527
2007-10-11,57.74819994916518,5.103600008040667,14713.99991607666,5260.0,828.0,15612.0,238.44415282143487
2007-10-12,63.81679986864329,4.599466675892472,16321.199994802475,2040.0,10056.0,23318.0,238.48131263520983
2007-10-13,64.22426664779583,4.173466667284568,16418.000002384186,1938.0,7598.0,16926.0,238.76540970272487
2007-10-14,68.70840003788472,5.001666675508022,17506.79998087883,5860.0,14988.0,14252.0,239.10103458828397
2007-10-15,42.21100000441074,3.939400013536215,10719.199959635735,2122.0,678.0,15308.0,239.29270836512248
2007-10-16,65.48140001744032,6.180466674516598,16770.79999256134,0.0,15742.0,19752.0,238.86261806488037
2007-10-17,52.5643332734704,4.546666671832402,13354.399946570396,2130.0,906.0,17936.0,239.19213189019098
2007-10-18,50.61766658375661,4.08333334599932,12769.200009822845,2324.0,634.0,19728.0,239.80028461880153
2007-10-19,69.52159998913606,4.049266674121221,17577.20002055168,2598.0,6248.0,23296.0,239.65217370986937
2007-10-20,55.34153335789839,4.651466676965356,13866.399967432022,4726.0,592.0,26450.0,241.82481951183743
2007-10-21,64.73133341570696,5.134266671165824,16420.79997229576,7424.0,8714.0,14626.0,241.49074325561523
2007-10-22,55.09653332134088,3.880333341533939,13840.799954891205,0.0,598.0,26054.0,240.54540274937946
2007-10-23,65.15493330756823,4.249466677506764,16427.999967813492,2134.0,10372.0,21360.0,241.23185671619314
2007-10-24,62.18786665101846,4.892733340710402,15762.799986600876,8918.0,728.0,18230.0,240.80827074050904
2007-10-25,61.79726663380861,4.406666675085822,15591.199934124947,2956.0,4866.0,14770.0,240.47263193130493
2007-10-26,47.918933275341985,3.655866673961282,12573.599997520447,0.0,696.0,11532.0,240.6808542781406
2007-10-27,59.52293335149685,3.639533336584767,15290.400005459785,2748.0,9712.0,17898.0,240.2012083583408
2007-10-28,17.0719333589077,3.076600004111727,4277.600034236908,0.0,566.0,3530.0,240.86605568991766
2007-10-29,18.180933338900406,2.899933337420225,4534.400011181831,0.0,538.0,5498.0,241.1933055559794
2007-10-30,27.033599990109604,2.994666673367222,6772.000023365021,0.0,3870.0,8512.0,240.62592342164783
2007-10-31,42.77366670270761,3.5733333381513757,10777.999989628792,0.0,9400.0,17830.0,240.33897921244304
2007-11-01,16.540533305704592,2.8348666697740557,4135.600025892258,0.0,586.0,3982.0,240.9384028010898
2007-11-02,48.120066644251345,3.1120666654159623,12103.599981546402,2692.0,4230.0,24490.0,239.3489860534668
2007-11-03,16.418333334724107,2.9374666661024094,4130.800020813942,0.0,564.0,3872.0,240.19050701989067
2007-11-04,49.52286666681369,4.626733339702089,12626.000004649162,0.0,8774.0,14136.0,240.20552088419598
2007-11-05,50.01973327000936,4.378333347539107,12661.199998140335,2530.0,794.0,13166.0,239.6591113726298
2007-11-06,69.41260008414586,6.684200022369623,17711.599935770035,2210.0,11030.0,21380.0,238.70195829603406
2007-11-07,61.49193330903848,6.450666674226523,15785.599997997284,10084.0,602.0,12748.0,239.56490955352783
2007-11-08,50.035333360234894,4.489933342114091,12772.799978971481,3430.0,628.0,13000.0,240.75264581044516
2007-11-09,72.37420009175936,3.774733347197374,18337.600029706955,0.0,9146.0,30750.0,238.71543746524387
2007-11-10,87.05333342651527,7.921733353411158,22196.000009059906,7394.0,608.0,27534.0,239.11040954589845
2007-11-11,62.904133339722954,6.187000016247233,15956.799976587296,6890.0,640.0,12048.0,240.26026372909547
2007-11-12,71.8715332950155,4.582266676798463,18063.199993133545,2036.0,8330.0,26562.0,239.8255901866489
2007-11-13,73.81326660066843,4.698400011534492,18586.00001192093,1956.0,9866.0,22152.0,241.12297910054525
2007-11-14,68.26646662503481,4.71966667547822,17109.200054883957,2110.0,590.0,32690.0,239.94602755440607
2007-11-15,49.732933310667676,4.435533342262109,12661.59998869896,3212.0,1142.0,15006.0,239.984992896186
2007-11-16,76.99180014580489,4.132600006957849,19348.00005173683,3982.0,9320.0,27128.0,240.98351389567057
2007-11-17,87.00313333173592,5.601000009352962,21884.79997074604,5176.0,4398.0,29980.0,240.60342364841037
2007-11-18,72.79526657710473,5.3920666795223955,18281.19998049736,10402.0,4194.0,14132.0,242.2604584481981
2007-11-19,57.455133297046025,3.7343333438038826,14417.999951601028,2178.0,506.0,21500.0,242.76635411580403
2007-11-20,69.8618666211764,4.161066679035624,17540.399989128113,2030.0,7908.0,22052.0,241.3388263384501
2007-11-21,58.39453333318234,4.382666682948669,14720.7999792099,2278.0,1098.0,18910.0,241.49676181774657
2007-11-22,64.41260002156099,4.770266679301858,16289.999939084053,5734.0,594.0,18002.0,241.56504878997802
2007-11-23,84.0872666016221,4.630400005479654,21141.19995355606,4336.0,12362.0,27370.0,240.72236796485052
2007-11-24,63.30180000414451,5.0170666825026276,15876.399945497513,3146.0,8262.0,26902.0,241.8027431488037
2007-11-25,46.519933417936166,4.092533345768849,11769.599987864494,7112.0,558.0,11356.0,242.66115954717
2007-11-26,52.32386673589547,3.9016666875531274,13252.000015258789,2176.0,576.0,17852.0,241.1164929707845
2007-11-27,93.3670667697986,4.6664666706075275,23490.000019073486,2126.0,22040.0,30222.0,241.32109731038412
2007-11-28,54.83133330643177,3.8480666812509297,13753.600006580353,2364.0,1538.0,15620.0,242.89480554792615
2007-11-29,57.30766665041447,3.9570000105847916,14443.200002789497,4062.0,566.0,17636.0,242.7310422535486
2007-11-30,77.72426669249931,4.909333342562119,19460.799942851067,0.0,15882.0,27202.0,243.48775012758043
2007-12-01,104.49806665331126,9.629733334481717,26471.60003912449,18712.0,706.0,35694.0,240.2660832617018
2007-12-02,98.2062666664521,10.83606667816639,24821.60002362728,4180.0,13830.0,21272.0,240.73000694910687
2007-12-03,58.73533331851164,4.397133341679971,14876.799985170364,2282.0,598.0,20856.0,241.0795901298523
2007-12-04,68.92120009263357,4.833866686125597,17410.00000834465,2024.0,11656.0,17122.0,241.53597917556763
2007-12-05,71.77066660225391,5.946599997083346,18282.799998760223,6844.0,590.0,21838.0,241.22788210974798
2007-12-06,82.93113330205281,5.397866659611464,21133.20002269745,9502.0,636.0,23816.0,239.7100973447164
2007-12-07,58.967199973762035,4.921333340058724,14854.799965381622,918.0,7420.0,20526.0,240.67104863060845
2007-12-08,73.78013333330551,5.144666673739751,18743.200002908707,2266.0,4708.0,24566.0,239.55993075900608
2007-12-09,75.81946658094724,6.697866674140096,19300.4000146389,8352.0,4856.0,17456.0,239.91507634056939
2007-12-10,58.6251332650582,4.167066670457522,14902.799969434738,2204.0,556.0,16562.0,241.903833410475
2007-12-11,76.8368000725905,4.456600008780757,19331.20008265972,2100.0,7634.0,25480.0,241.46023615731133
2007-12-12,52.93539996892214,3.89620001775523,13222.400030255318,2304.0,508.0,15518.0,242.47632613711886
2007-12-13,61.591533257067205,3.7163333468139172,15608.399985313416,2206.0,2896.0,17822.0,241.82734021080864
2007-12-14,65.82693338443836,5.985000011573235,16582.3999915123,1960.0,7698.0,25882.0,241.98592341740925
2007-12-15,91.22920005321502,5.254200019066532,22982.39999437332,3412.0,7374.0,28626.0,241.2806457625495
2007-12-16,92.07393332272768,4.2312666674455,23017.60001516342,6820.0,4562.0,25858.0,242.68498616748386
2007-12-17,59.90220004121463,3.503266679123044,14935.199942350388,3272.0,486.0,21134.0,242.62575412774103
2007-12-18,87.43980001856883,4.802666676665345,21893.99993944168,2246.0,11620.0,22186.0,242.93998618655735
2007-12-19,73.2017333139976,3.6445333432406186,18243.19994342327,2466.0,5316.0,23358.0,242.70109706454807
2007-12-20,64.99193339695533,3.9811333431551854,16166.399971604347,3718.0,552.0,27184.0,243.1679374165005
2007-12-21,66.085866698126,3.5490000108877817,16455.59999871254,2382.0,400.0,24502.0,242.88163193596733
2007-12-22,87.04213349272807,4.710466674342752,21869.20002555847,7638.0,9100.0,25346.0,242.14553475909764
2007-12-23,80.30160001417,5.875733344753583,20110.400019407272,3942.0,6182.0,23924.0,242.5579376220703
2007-12-24,75.26159991870324,4.991800014053782,18863.20001387596,5970.0,4632.0,28700.0,242.65042378107708
2007-12-25,89.83226667443911,5.060400014246503,22438.00000333786,9176.0,6736.0,18168.0,242.98086811701458
2007-12-26,86.00933326681455,4.677133340140184,21387.19994044304,2218.0,5546.0,18960.0,242.39239564471774
2007-12-27,84.40659997512897,6.352733347192407,21299.999987602234,8244.0,2980.0,15920.0,242.11161108016967
2007-12-28,103.76839999059835,6.8933333332339926,26008.000039577484,3960.0,17108.0,31646.0,242.28447908825345
2007-12-29,109.9652000322938,6.66306667526563,27532.799955368042,9672.0,4868.0,29812.0,240.55066680908203
2007-12-30,85.29719990392526,5.947866676126917,21501.200046420097,7190.0,7194.0,26970.0,242.0991736094157
2007-12-31,73.88473338435094,4.85120000342528,18590.400017738342,0.0,6914.0,28142.0,241.0947916560703
2008-01-01,91.99126663357019,4.750266674781839,22978.400044441223,4922.0,5478.0,24710.0,241.03667352464464
2008-01-02,54.80353329281012,3.722200011337797,13738.800034046173,0.0,6188.0,17974.0,242.41745118035212
2008-01-03,50.33693332175414,4.03940000894169,12676.799988269806,2260.0,1692.0,13342.0,243.0774582862854
2008-01-04,76.39506668994824,4.556866677477956,19339.600025177002,2482.0,10652.0,23504.0,241.2733819219801
2008-01-05,72.77493334064881,4.31546667329967,18566.800022125244,4226.0,572.0,29182.0,238.8229445139567
2008-01-06,60.839466650287314,3.898600010573864,15523.599970340729,3932.0,4890.0,15648.0,239.40729157129923
2008-01-07,56.527133439977966,3.8724000127365192,14155.999988555908,2576.0,564.0,20588.0,240.7439374393887
2008-01-08,68.11833332876364,4.248400017991662,17251.200029969215,4394.0,7022.0,19586.0,240.82180559370252
2008-01-09,59.61466669291258,4.177866675704718,15067.99996304512,2324.0,568.0,17926.0,241.25863875283136
2008-01-10,63.135866651932396,4.016800016537308,16112.39998626709,2614.0,570.0,19984.0,240.80713873969185
2008-01-11,56.86059998969237,3.1828000068664553,14294.800007104874,2522.0,580.0,15994.0,240.41004870732624
2008-01-12,95.71359999974568,5.424133348340789,24548.800084114075,11188.0,5242.0,22232.0,239.9601807700263
2008-01-13,96.05519997527202,4.809266676877936,24317.199942827225,13010.0,680.0,18724.0,239.75119533896694
2008-01-14,67.49773341317972,4.003666675835848,17322.000020980835,11836.0,678.0,19476.0,240.29900702370537
2008-01-15,89.56373322109381,3.7714666838447255,22726.800003051758,1564.0,13766.0,29024.0,240.70948629379274
2008-01-16,71.19506671229998,4.297666677335898,18200.400043725967,2324.0,6860.0,18782.0,240.42214593887329
2008-01-17,52.409399991234146,3.8906000163406134,13377.599965572357,2014.0,700.0,17314.0,241.6279929584927
2008-01-18,72.89959998875857,3.9763333441068727,18524.799993515015,2068.0,1692.0,29966.0,239.9329304377238
2008-01-19,66.01019998341799,4.499400003875295,16787.20001399517,5042.0,12108.0,16030.0,239.60592358907064
2008-01-20,58.012266805768014,4.620466664930185,14828.799996614456,3550.0,760.0,9880.0,239.94454178280301
2008-01-21,61.96659993827343,4.080000011871259,15894.800031900406,0.0,752.0,20894.0,239.5647499614292
2008-01-22,77.50060007472833,4.782066674157977,19954.79996728897,9340.0,15280.0,15104.0,240.0947776476542
2008-01-23,62.74359996368488,3.599466673905651,15898.399996042252,2232.0,774.0,26718.0,240.90704855389066
2008-01-24,54.834066703915596,3.476866675913334,14077.200000166893,2214.0,640.0,11870.0,240.77922933366563
2008-01-25,74.66186670859655,3.987533341596524,18846.799997091293,0.0,4842.0,22818.0,240.7054445054796
2008-01-26,94.49960016310214,5.614066684246064,24095.999992132187,9850.0,622.0,31212.0,239.76020817226834
2008-01-27,79.39220000257095,4.691933337599039,20116.399991989136,7450.0,7636.0,14734.0,241.30367359585233
2008-01-28,76.93986666202545,3.594533354664842,19496.40000271797,2284.0,560.0,25584.0,240.4667780028449
2008-01-29,89.20079997380574,3.9058666738371053,22585.6000187397,2974.0,12398.0,22154.0,240.62310427559746
2008-01-30,54.68819998999437,3.882333339874943,13899.999975919724,0.0,522.0,14522.0,241.6146528455946
2008-01-31,65.13073343038559,4.58586668074131,16684.800042152405,2330.0,534.0,18874.0,241.88575002882214
2008-02-01,51.15506675094366,5.975000012417635,13010.800034999847,672.0,560.0,14482.0,240.36027087105646
2008-02-02,97.86780011802912,7.6989333434651295,24893.20001101494,12494.0,5528.0,30376.0,240.29051430114365
2008-02-03,69.48560009102026,5.123600011815627,17670.80006289482,4638.0,8870.0,16904.0,240.34072235955134
2008-02-04,54.27126665264368,3.467800006767114,13758.400002241135,2322.0,504.0,19062.0,240.25520792007447
2008-02-05,82.41519984702269,5.092866677169998,20766.399999260902,2196.0,15606.0,27434.0,240.97691651450262
2008-02-06,55.651333416004974,3.8086666744202375,14208.800009727478,4228.0,712.0,16856.0,238.4137153731452
2008-02-07,50.610333392520744,3.6235333433995645,12785.199957609177,0.0,590.0,16178.0,241.0705487039354
2008-02-08,65.01879993677139,3.9698000078399978,16552.000012159348,1880.0,3842.0,19126.0,240.43311795128716
2008-02-09,70.07586673547824,4.81760000983874,17539.200016498566,4100.0,5676.0,20586.0,241.76450694402058
2008-02-10,72.82380004227161,5.057866677641869,18422.800027370453,5124.0,5910.0,20256.0,241.27520155376857
2008-02-11,56.40053341637055,3.4082000138858954,14203.599989056587,2036.0,594.0,17860.0,241.69219448301527
2008-02-12,66.25993338475625,4.364866669103503,16839.60000193119,4018.0,3712.0,24276.0,239.50915304819742
2008-02-13,63.34993329793215,4.282600004225969,16070.799994707108,5060.0,7230.0,15136.0,241.20309708913166
2008-02-14,53.48740005393823,3.7882000063856442,13489.200052022934,2600.0,582.0,18598.0,240.764819516076
2008-02-15,66.84026666333278,3.5984000130246083,16650.000037789345,2218.0,3446.0,26834.0,241.8906042522854
2008-02-16,78.23160004864137,4.633133340999484,19854.400014162064,2152.0,4720.0,23198.0,241.08755559921264
2008-02-17,64.44560004125039,4.002533344179392,16284.800009727478,6364.0,4514.0,12098.0,242.46983335283068
2008-02-18,50.480133297046024,3.399066678682963,12603.599943518639,0.0,502.0,20690.0,242.06393050087823
2008-02-19,70.89719992280007,4.585600010305643,17912.800052165985,3762.0,9422.0,22400.0,241.0101321326362
2008-02-20,75.12633318305015,6.342266674463947,19031.999984025955,7310.0,11032.0,15408.0,241.66968745125664
2008-02-21,54.46166669776042,3.7424666821956634,13790.799965977669,0.0,614.0,17046.0,240.75038894017538
2008-02-22,57.75213327109814,4.056266676137844,14559.199997901917,2334.0,3970.0,20202.0,241.4357639418708
2008-02-23,61.13233334322771,4.416800009210904,15563.599995851517,3368.0,4500.0,20080.0,239.67264254467875
2008-02-24,42.1002666503191,3.5777333341538906,10480.000017881393,1508.0,664.0,22894.0,240.37779862085978
2008-02-25,16.81626666088899,3.0573333360254766,4192.00000333786,0.0,642.0,3712.0,239.77600689993963
2008-02-26,16.90399999966224,2.819666671877106,4202.000003695488,0.0,590.0,4026.0,239.5333263185289
2008-02-27,18.890666684508325,2.8722666737933955,4706.39999628067,0.0,652.0,5938.0,239.5540207862854
2008-02-28,16.97280004521211,2.774933338165283,4224.800008296967,0.0,562.0,4056.0,239.80427091386582
2008-02-29,44.44493336180846,2.9649333407481513,11153.20006263256,0.0,7546.0,16124.0,238.0384928173489
2008-03-01,38.06253332098325,3.5052666787058113,9439.600080490112,0.0,2574.0,5448.0,239.4315139028761
2008-03-02,38.740866690377395,4.823666675637166,9864.000002980232,0.0,10488.0,5130.0,239.74624283048843
2008-03-03,34.684999865293506,3.811133332923055,8575.200084209442,0.0,4414.0,3510.0,240.35198623869155
2008-03-04,55.63299999584754,3.631933339685202,14018.800018787384,2498.0,4886.0,18830.0,241.02641666200427
2008-03-05,67.90693335135778,4.696600007762512,17195.999976992607,2290.0,19594.0,11058.0,241.06524301105077
2008-03-06,83.4402667105198,3.5394666797171035,20777.99992966652,2164.0,744.0,13930.0,240.42922905815973
2008-03-07,62.09853336066008,4.313066681474448,15671.999974608421,2470.0,6942.0,18066.0,240.81606950759888
2008-03-08,74.95533329943815,7.902666664371888,18974.39998483658,12572.0,692.0,16870.0,241.5909512307909
2008-03-09,52.015266721944016,4.519133352612456,13222.399992465973,5214.0,666.0,8310.0,240.74638191858926
2008-03-10,53.95620000312726,4.237466678271691,13571.999989390373,4018.0,736.0,17320.0,241.72734728919136
2008-03-11,73.33473332673312,5.036666676402092,18624.800024867058,2542.0,7802.0,25872.0,240.42415289349026
2008-03-12,59.14106662472089,4.606466667974988,14895.999955534935,2240.0,4748.0,22084.0,241.05720842149523
2008-03-13,55.85046673168738,4.282466674720248,14231.999984741211,6526.0,7180.0,10928.0,240.80262490378485
2008-03-14,73.67400002678235,5.324933341518045,18565.20002436638,1960.0,7762.0,28952.0,240.62736797332764
2008-03-15,52.54333335955938,5.147066681707899,13394.000022411346,5100.0,1004.0,11820.0,240.19799297120835
2008-03-16,60.06533334503571,5.788400015110771,15259.19997370243,4788.0,1132.0,22572.0,241.29466665056017
2008-03-17,56.8972666695714,5.8424666804571945,14419.999986886978,472.0,13302.0,18692.0,240.80522916581896
2008-03-18,63.91886658420165,4.914666680370768,16047.20002746582,2312.0,8038.0,25088.0,241.9289861255222
2008-03-19,43.61493336160978,4.749933346485098,11017.599994778633,4220.0,822.0,12308.0,242.40221524768407
2008-03-20,41.77579998473326,4.028466673816244,10539.600004553795,2214.0,956.0,13340.0,241.76258325576782
2008-03-21,68.88140007952849,7.460800006364782,17389.99998664856,4342.0,9556.0,26550.0,241.3699096997579
2008-03-22,68.45053335825602,6.189333347976207,17338.400000810623,6644.0,1176.0,24810.0,241.61215290493436
2008-03-23,77.53300000280142,5.08153335377574,19556.800050139427,12558.0,4224.0,27756.0,242.6526251051161
2008-03-24,65.82226663331191,4.368333334103227,16571.19999420643,2262.0,11976.0,14016.0,242.70725521169825
2008-03-25,67.1952000250419,4.261066674937805,16907.19999241829,4492.0,7354.0,26988.0,242.13821509679158
2008-03-26,54.449066726863386,4.453266679868102,13717.60000038147,5094.0,7662.0,15094.0,242.80979872809516
2008-03-27,45.694066764911014,3.8813333451747893,11407.199969649315,0.0,712.0,18044.0,242.0955416255527
2008-03-28,62.84746669183175,4.5880000099539755,15779.600021004677,4650.0,7210.0,23162.0,242.32334034177993
2008-03-29,82.37166672299306,5.835600010181467,20762.800021648407,10306.0,750.0,34480.0,241.2535486539205
2008-03-30,71.54639995793501,5.865666681528092,18079.19998574257,10090.0,2630.0,19538.0,241.16375685797797
2008-03-31,45.91900000522534,4.362000017861525,11537.200004816055,2182.0,822.0,18774.0,242.72704163657295
2008-04-01,70.96839991956949,5.679866684724887,17863.20000767708,2158.0,13314.0,29030.0,241.61580555174086
2008-04-02,56.389066564540066,4.751333344479402,14421.999988555908,2212.0,7348.0,15978.0,238.66715961032443
2008-04-03,37.62519999692837,4.041200013582905,9448.799995541573,0.0,844.0,13802.0,240.6942429754469
2008-04-04,54.39726663480202,4.176866670077046,13611.999997377396,4266.0,1550.0,26492.0,241.33105534447563
2008-04-05,65.69206674844027,6.789466681331396,16660.399989128113,5858.0,1748.0,27288.0,240.55802779727512
2008-04-06,56.54393343925476,5.019066667432586,14245.599946260452,2248.0,5230.0,15104.0,241.14960405561658
2008-04-07,51.29459992845853,4.709333339954416,12914.39998793602,4840.0,1344.0,18932.0,243.2283263206482
2008-04-08,88.58386677304904,6.139200007667144,22174.400015830994,5504.0,21426.0,35038.0,242.06658329433864
2008-04-09,40.628399993975954,4.428800002237161,10146.00002527237,0.0,752.0,18006.0,242.31770832273696
2008-04-10,49.258200059334435,5.456000012159348,12399.600027561188,6522.0,914.0,13054.0,241.94904844495986
2008-04-11,62.58880004088084,4.796333345895012,15703.599993944168,3604.0,982.0,29044.0,240.75837489234075
2008-04-12,93.33380000690619,13.075733337923884,23668.399976968765,14152.0,4998.0,30450.0,241.0631736225552
2008-04-13,74.43286678195,7.117133345206579,18869.20000576973,5108.0,11884.0,26014.0,240.42332646052043
2008-04-14,52.98606664439043,5.1652666833251715,13260.400008440018,0.0,850.0,22394.0,242.3140554216173
2008-04-15,55.68019996682803,5.959400017311176,14139.600023508072,2348.0,7996.0,19748.0,241.23874297671847
2008-04-16,49.63546663920085,4.196800010527173,12430.400044441223,1676.0,806.0,22644.0,241.74438894059924
2008-04-17,46.52873334785303,4.862600015103817,11820.4000082016,3438.0,834.0,17276.0,241.40359732309977
2008-04-18,62.07966659764449,6.154866677398483,15718.000053882599,4348.0,7664.0,21842.0,240.64157622655233
2008-04-19,75.12366659740607,8.176133341838916,19111.9999935627,8638.0,4914.0,29444.0,241.14318055046928
2008-04-20,59.71393331289291,7.595133350789547,15150.400003910065,2060.0,9088.0,20802.0,241.43287500805326
2008-04-21,38.8052000105381,5.846666684250037,9804.000012397766,0.0,5346.0,13576.0,241.99249314202203
2008-04-22,54.2558665951093,6.438333345080415,13744.80000257492,1942.0,10186.0,21206.0,240.9597153875563
2008-04-23,45.244266732533774,6.316733347252011,11426.400037050247,2760.0,984.0,16812.0,241.5113402472602
2008-04-24,34.79240004569292,5.730800000578165,8807.200008153915,2526.0,1044.0,10592.0,240.6053263876173
2008-04-25,42.25780003964901,5.407466677079598,10656.000012874603,1648.0,4008.0,18800.0,241.0071531507704
2008-04-26,30.10553332269192,5.6232000085214775,7585.999985218048,0.0,1268.0,7172.0,240.79256231519912
2008-04-27,33.607999959091345,6.603933318952719,8535.599997997284,1386.0,1176.0,10976.0,240.90728460947673
2008-04-28,21.96839998215437,5.570600001513958,5617.999982357025,0.0,1242.0,5572.0,240.9784581184387
2008-04-29,65.75386675745249,7.178533333043258,16619.599987745285,2804.0,10822.0,20962.0,240.70690273708766
2008-04-30,36.72420001775026,5.718533348664641,9269.599973678589,2114.0,1180.0,13306.0,241.4336458630032
2008-05-01,19.200466671586035,5.023200008645654,4902.799984931946,0.0,1060.0,5172.0,241.4462637477451
2008-05-02,49.925600028038026,6.852266666168968,12608.000038146973,6228.0,1168.0,17374.0,241.6489443037245
2008-05-03,42.98666662077109,6.7334666899094975,10946.799984455109,1992.0,1082.0,13070.0,240.8336876233419
2008-05-04,49.03233340283235,6.980733336880803,12563.999974489212,4392.0,5744.0,10928.0,241.38047910266454
2008-05-05,45.56439995865027,6.19166667672495,11513.600026845932,2016.0,756.0,20394.0,240.73685422473483
2008-05-06,59.66600004633268,6.653200014183919,15108.400042772293,2708.0,10820.0,24400.0,240.29031933678522
2008-05-07,39.20879999299844,6.365200009196997,9957.600001811981,2060.0,846.0,13298.0,241.0812638812595
2008-05-08,70.55659998854001,8.441466681535045,17794.000019550323,7334.0,1404.0,25434.0,239.85129161410862
2008-05-09,58.242400041222574,7.662466686591506,14792.000004053116,4458.0,846.0,23808.0,240.47122224171957
2008-05-10,63.63759993116061,9.66046667235593,16232.799991130829,13900.0,1224.0,23428.0,240.08622901704575
2008-05-11,53.69733337014914,9.190066687762737,13836.000012516975,1126.0,2680.0,13860.0,240.48559713363647
2008-05-12,50.80679992288351,7.6380000154177345,13016.000042200089,4164.0,2170.0,23918.0,241.04162492752076
2008-05-13,49.22979995508989,7.8822666776676975,12648.400053143501,1646.0,8178.0,16740.0,240.3740625169542
2008-05-14,52.80873333414396,9.245800017441313,13574.399995803833,4934.0,6872.0,19432.0,240.7085138744778
2008-05-15,38.75893328835567,7.924133338655035,10143.600014328957,1736.0,1140.0,13640.0,240.35039554172093
